brand,product_links
"incredible
","['INC.redible', 'https://www.sephora.com/product/you-glow-girl-iridescent-jelly-P429434?skuId=2052371&icid2=products grid:p429434:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/hollywood-flawless-filter-P434104?skuId=2116036&icid2=products grid:p434104:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/airbrush-flawless-finish-setting-powder-P433526?skuId=2116333&icid2=products grid:p433526:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/charlotte-tilbury-beautiful-skin-medium-coverage-liquid-foundation-with-hyaluronic-acid-P480286?skuId=2551851&icid2=products grid:p480286:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/charlotte-tilbury-mini-hollywood-flawless-filter-P467607?skuId=2407278&icid2=products grid:p467607:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/charlotte-tilbury-airbrush-flawless-setting-spray-P461147?skuId=2368447&icid2=products grid:p461147:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/matte-revolution-lipstick-P433530?skuId=2116879&icid2=products grid:p433530:product']"
"charlotte-tilbury
","['Charlotte Tilbury', 'https://www.sephora.com/product/lip-cheat-lip-liner-P433516?skuId=2116515&icid2=products grid:p433516:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/vanilla-woods-eau-de-parfum-P428713?skuId=2047801&icid2=products grid:p428713:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/7-virtues-santal-vanille-eau-de-parfum-P468853?skuId=2409225&icid2=products grid:p468853:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/7-virtues-lotus-pear-eau-de-parfum-P480633?skuId=2483253&icid2=products grid:p480633:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/7-virtues-blackberry-lily-eau-de-parfum-P455880?skuId=2319499&icid2=products grid:p455880:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/7-virtues-vanilla-woods-gemstone-perfume-oil-P468852?skuId=2407898&icid2=products grid:p468852:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/vetiver-elemi-eau-de-parfum-P428715?skuId=2047769&icid2=products grid:p428715:product']"
"7-virtues
","['The 7 Virtues', 'https://www.sephora.com/product/7-virtues-santal-vanille-perfume-gift-set-P476738?skuId=2483246&icid2=products grid:p476738:product']"
"edible-beauty
","['Edible Beauty', 'https://www.sephora.com/product/no-4-vanilla-silk-hydrating-lotion-P428643?skuId=2057057&icid2=products grid:p428643:product']"
"edible-beauty
","['Edible Beauty', 'https://www.sephora.com/product/and-snowflower-illuminating-face-oil-P428644?skuId=2057073&icid2=products grid:p428644:product']"
"edible-beauty
","['Edible Beauty', 'https://www.sephora.com/product/and-coco-bliss-intensive-repair-P428646?skuId=2057065&icid2=products grid:p428646:product']"
"edible-beauty
","['Edible Beauty', 'https://www.sephora.com/product/gold-rush-eye-balm-P428645?skuId=2057081&icid2=products grid:p428645:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/kilian-angels-share-eau-de-parfum-P465332?skuId=2362838&icid2=products grid:p465332:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/princess-eau-de-parfum-P433937?skuId=2101491&icid2=products grid:p433937:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/good-girl-gone-bad-P429631?skuId=2320109&icid2=products grid:p429631:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/kilian-travel-spray-discovery-set-P475120?skuId=2474260&icid2=products grid:p475120:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/love-don-t-be-shy-P429621?skuId=2320133&icid2=products grid:p429621:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/kilian-apple-brandy-eau-de-parfum-P475958?skuId=2474237&icid2=products grid:p475958:product']"
"kilian
","['KILIAN Paris', 'https://www.sephora.com/product/princess-eau-de-parfum-travel-spray-P433938?skuId=2101491&icid2=products grid:p433938:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/diamond-lights-finisher-P437707?skuId=2234565&icid2=products grid:p437707:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/artist-couture-supreme-nudes-collection-eyeshadow-palette-P456966?skuId=2344323&icid2=products grid:p456966:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/diamond-glow-powder-P429271?skuId=2059608&icid2=products grid:p429271:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/artist-couture-supreme-bronze-eyeshadow-pressed-pigment-palette-P473181?skuId=2466738&icid2=products grid:p473181:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/plush-pout-lip-gloss-P451642?skuId=2281541&icid2=products grid:p451642:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/artist-couture-multi-use-beauty-setting-powder-P472308?skuId=2462844&icid2=products grid:p472308:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/artist-couture-mini-supreme-nudes-eyeshadow-palette-quickie-P476833?skuId=2505097&icid2=products grid:p476833:product']"
"artist-couture
","['Artist Couture', 'https://www.sephora.com/product/artist-couture-love-sprung-face-palette-P471533?skuId=2417038&icid2=products grid:p471533:product']"
"lightstim
","['LightStim', 'https://www.sephora.com/product/lightstim-for-wrinkles-P429669?skuId=2065977&icid2=products grid:p429669:product']"
"lightstim
","['LightStim', 'https://www.sephora.com/product/lightstim-for-acne-P429668?skuId=2065969&icid2=products grid:p429668:product']"
"lightstim
","['LightStim', 'https://www.sephora.com/product/photoserum-P429670?skuId=2065985&icid2=products grid:p429670:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/voluspa-tahitian-coconut-vanilla-glass-jar-candle-P467272?skuId=2406098&icid2=products grid:p467272:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/voluspa-forbidden-fig-glass-jar-candle-P474133?skuId=2471027&icid2=products grid:p474133:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/french-cade-lavender-large-glass-jar-candle-P435108?skuId=2317980&icid2=products grid:p435108:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/goji-tarocco-orange-large-glass-jar-candle-P435109?skuId=2317998&icid2=products grid:p435109:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/voluspa-gilt-pomander-hinoki-glass-jar-candle-P474870?skuId=2471076&icid2=products grid:p474870:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/voluspa-tahitian-coconut-vanilla-home-diffuser-P469197?skuId=2404978&icid2=products grid:p469197:product']"
"voluspa
","['VOLUSPA', 'https://www.sephora.com/product/voluspa-santal-vanille-glass-jar-candle-P455593?skuId=2317964&icid2=products grid:p455593:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-forget-filler-lip-plumping-line-smoothing-gloss-P468175?skuId=2555126&icid2=products grid:p468175:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-the-baby-one-mini-eyeshadow-palette-P461463?skuId=2386753&icid2=products grid:p461463:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-forget-filler-overnight-lip-plumping-mask-P480326?skuId=2549418&icid2=products grid:p480326:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-the-one-done-volumizing-mascara-P472317?skuId=2468213&icid2=products grid:p472317:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-mini-glam-one-eyeshadow-palette-P478722?skuId=2531275&icid2=products grid:p478722:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/the-little-one-eyeshadow-palette-P450514?skuId=2294544&icid2=products grid:p450514:product']"
"lawless
","['LAWLESS', 'https://www.sephora.com/product/lawless-conseal-deal-long-wear-full-coverage-foundation-P475128?skuId=2531010&icid2=products grid:p475128:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/summer-fridays-light-aura-vitamin-c-peptide-eye-cream-P480192?skuId=2536068&icid2=products grid:p480192:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/jet-lag-mask-P429952?skuId=2473361&icid2=products grid:p429952:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/summer-fridays-lip-butter-balm-P455936?skuId=2495497&icid2=products grid:p455936:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/summer-fridays-heavenly-sixteen-P476028?skuId=2499663&icid2=products grid:p476028:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/summer-fridays-cloud-dew-oil-free-gel-cream-P466153?skuId=2412856&icid2=products grid:p466153:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/overtime-mask-P436387?skuId=2149409&icid2=products grid:p436387:product']"
"summer-fridays
","['Summer Fridays', 'https://www.sephora.com/product/cc-me-vitamin-c-serum-P449180?skuId=2224061&icid2=products grid:p449180:product']"
"playa
","['Playa', 'https://www.sephora.com/product/playa-healing-hair-masque-P455210?skuId=2333110&icid2=products grid:p455210:product']"
"playa
","['Playa', 'https://www.sephora.com/product/playa-deluxe-cali-salt-shampoo-healing-masque-kit-P476903?skuId=2503928&icid2=products grid:p476903:product']"
"playa
","['Playa', 'https://www.sephora.com/product/every-day-shampoo-P431834?skuId=2490167&icid2=products grid:p431834:product']"
"playa
","['Playa', 'https://www.sephora.com/product/playa-mini-styling-essentials-kit-hair-oil-leave-in-summer-spray-P478525?skuId=2530715&icid2=products grid:p478525:product']"
"playa
","['Playa', 'https://www.sephora.com/product/playa-monoi-milk-leave-in-conditioner-P458953?skuId=2353308&icid2=products grid:p458953:product']"
"playa
","['Playa', 'https://www.sephora.com/product/playa-mini-essentials-kit-P463640?skuId=2399384&icid2=products grid:p463640:product']"
"playa
","['Playa', 'https://www.sephora.com/product/ritual-hair-oil-P431830?skuId=2162196&icid2=products grid:p431830:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/n0-04-bois-de-balincourt-perfume-oil-P431161?skuId=2077931&icid2=products grid:p431161:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/no-09-vall-e-de-farney-eau-de-parfum-P431168?skuId=2077998&icid2=products grid:p431168:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/n0-04-bois-de-balincourt-eau-de-parfum-P431160?skuId=2077980&icid2=products grid:p431160:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/no-02-le-long-fond-perfume-oil-P431164?skuId=2077923&icid2=products grid:p431164:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/maison-louis-marie-no-12-bousval-eau-de-parfum-P469491?skuId=2408037&icid2=products grid:p469491:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/no-09-vall-e-de-farney-perfume-oil-P431167?skuId=2077956&icid2=products grid:p431167:product']"
"maison-louis-marie
","['Maison Louis Marie', 'https://www.sephora.com/product/no-04-bois-de-balincourt-votive-set-P451665?skuId=2294551&icid2=products grid:p451665:product']"
"phlur
","['PHLUR', 'https://www.sephora.com/product/sandara-eau-de-parfum-P433166?skuId=2113447&icid2=products grid:p433166:product']"
"phlur
","['PHLUR', 'https://www.sephora.com/product/hanami-eau-de-parfum-P433161?skuId=2113496&icid2=products grid:p433161:product']"
"phlur
","['PHLUR', 'https://www.sephora.com/product/moab-eau-de-parfum-P433163?skuId=2113470&icid2=products grid:p433163:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/capri-blue-volcano-diffuser-oil-P459006?skuId=2367696&icid2=products grid:p459006:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/volcano-diffuser-P433010?skuId=2113645&icid2=products grid:p433010:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/volcano-candle-P433018?skuId=2170587&icid2=products grid:p433018:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/volcano-eau-de-parfum-spray-pen-P447544?skuId=2249787&icid2=products grid:p447544:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/blue-jean-mercury-candle-bowl-P448834?skuId=2271476&icid2=products grid:p448834:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/guava-blossom-mercury-candle-bowl-P448836?skuId=2271450&icid2=products grid:p448836:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/capri-blue-volcano-body-wash-P458996?skuId=2367795&icid2=products grid:p458996:product']"
"capri-blue
","['Capri Blue', 'https://www.sephora.com/product/capri-blue-mini-volcano-hand-lotion-cream-P459003?skuId=2367720&icid2=products grid:p459003:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/soft-focus-hydrate-set-powder-P443567?skuId=2224459&icid2=products grid:p443567:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/jouer-cosmetics-bloom-bronze-glow-bronzer-highlighter-duo-P475118?skuId=2502482&icid2=products grid:p475118:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/jouer-cosmetics-blush-bloom-cheek-lip-duo-P463464?skuId=2457935&icid2=products grid:p463464:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/essential-high-coverage-liquid-concealer-P436742?skuId=2152668&icid2=products grid:p436742:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/powder-blush-duo-P434021?skuId=2124642&icid2=products grid:p434021:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/creme-eyeshadow-crayon-P436415?skuId=2485555&icid2=products grid:p436415:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/jouer-cosmetics-blush-bloom-cheek-lip-duo-french-riviera-P472817?skuId=2467785&icid2=products grid:p472817:product']"
"jouer-cosmetics
","['Jouer Cosmetics', 'https://www.sephora.com/product/essential-lip-enhancer-balm-P434016?skuId=2122679&icid2=products grid:p434016:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/beauty-bento-bounce-shimmer-eyeshadow-trio-P436148?skuId=2467165&icid2=products grid:p436148:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/kaja-love-swipe-lightweight-cushiony-lip-mousse-P481098?skuId=2547511&icid2=products grid:p481098:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/heart-melter-gloss-stick-P439943?skuId=2185866&icid2=products grid:p439943:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/kaja-play-bento-cream-bronzer-powder-blush-highlighter-sculpting-trio-P471556?skuId=2456739&icid2=products grid:p471556:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/cheeky-stamp-blendable-blush-P436152?skuId=2252112&icid2=products grid:p436152:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/kaja-superstars-eye-cheek-lip-set-best-kaja-set-P477176?skuId=2518850&icid2=products grid:p477176:product']"
"kaja
","['Kaja', 'https://www.sephora.com/product/kaja-gloss-shot-hydrating-lip-gloss-P468163?skuId=2430197&icid2=products grid:p468163:product']"
"mount-lai
","['Mount Lai', 'https://www.sephora.com/product/gua-sha-facial-lifting-tool-P432823?skuId=2113553&icid2=products grid:p432823:product']"
"mount-lai
","['Mount Lai', 'https://www.sephora.com/product/mount-lai-jade-tension-melting-massager-for-face-neck-P467635?skuId=2420339&icid2=products grid:p467635:product']"
